DateTime,Junction,Vehicles,Hour,DayOfWeek,Month
2017-03-31 22:00:00,3,30,22,4,3
2017-03-31 23:00:00,3,30,23,4,3
2017-04-01 00:00:00,3,23,0,5,4
2017-04-01 01:00:00,3,15,1,5,4
2017-04-01 02:00:00,3,16,2,5,4
2017-04-01 03:00:00,3,11,3,5,4
2017-04-01 04:00:00,3,10,4,5,4
2017-04-01 05:00:00,3,5,5,5,4
2017-04-01 06:00:00,3,6,6,5,4
2017-04-01 07:00:00,3,11,7,5,4
2017-04-01 08:00:00,3,14,8,5,4
2017-04-01 09:00:00,3,17,9,5,4
2017-04-01 10:00:00,3,25,10,5,4
2017-04-01 11:00:00,3,22,11,5,4
2017-04-01 12:00:00,3,20,12,5,4
2017-04-01 13:00:00,3,23,13,5,4
2017-04-01 14:00:00,3,28,14,5,4
2017-04-01 15:00:00,3,30,15,5,4
2017-04-01 16:00:00,3,24,16,5,4
2017-04-01 17:00:00,3,21,17,5,4
2017-04-01 18:00:00,3,23,18,5,4
2017-04-01 19:00:00,3,45,19,5,4
2017-04-01 20:00:00,3,67,20,5,4
2017-04-01 21:00:00,3,49,21,5,4
2017-04-01 22:00:00,3,42,22,5,4
2017-04-01 23:00:00,3,35,23,5,4
2017-04-02 00:00:00,3,24,0,6,4
2017-04-02 01:00:00,3,19,1,6,4
2017-04-02 02:00:00,3,17,2,6,4
2017-04-02 03:00:00,3,13,3,6,4
2017-04-02 04:00:00,3,10,4,6,4
2017-04-02 05:00:00,3,9,5,6,4
2017-04-02 06:00:00,3,13,6,6,4
2017-04-02 07:00:00,3,12,7,6,4
2017-04-02 08:00:00,3,13,8,6,4
2017-04-02 09:00:00,3,16,9,6,4
2017-04-02 10:00:00,3,26,10,6,4
2017-04-02 11:00:00,3,30,11,6,4
2017-04-02 12:00:00,3,24,12,6,4
2017-04-02 13:00:00,3,26,13,6,4
2017-04-02 14:00:00,3,27,14,6,4
2017-04-02 15:00:00,3,24,15,6,4
2017-04-02 16:00:00,3,26,16,6,4
2017-04-02 17:00:00,3,49,17,6,4
2017-04-02 18:00:00,3,96,18,6,4
2017-04-02 19:00:00,3,67,19,6,4
2017-04-02 20:00:00,3,61,20,6,4
2017-04-02 21:00:00,3,53,21,6,4
2017-04-02 22:00:00,3,56,22,6,4
2017-04-02 23:00:00,3,56,23,6,4
2017-04-03 00:00:00,3,63,0,0,4
2017-04-03 01:00:00,3,24,1,0,4
2017-04-03 02:00:00,3,16,2,0,4
2017-04-03 03:00:00,3,15,3,0,4
2017-04-03 04:00:00,3,7,4,0,4
2017-04-03 05:00:00,3,7,5,0,4
2017-04-03 06:00:00,3,13,6,0,4
2017-04-03 07:00:00,3,16,7,0,4
2017-04-03 08:00:00,3,17,8,0,4
2017-04-03 09:00:00,3,21,9,0,4
2017-04-03 10:00:00,3,36,10,0,4
2017-04-03 11:00:00,3,34,11,0,4
2017-04-03 12:00:00,3,45,12,0,4
2017-04-03 13:00:00,3,37,13,0,4
2017-04-03 14:00:00,3,38,14,0,4
2017-04-03 15:00:00,3,33,15,0,4
2017-04-03 16:00:00,3,31,16,0,4
2017-04-03 17:00:00,3,29,17,0,4
2017-04-03 18:00:00,3,36,18,0,4
2017-04-03 19:00:00,3,35,19,0,4
2017-04-03 20:00:00,3,29,20,0,4
2017-04-03 21:00:00,3,28,21,0,4
2017-04-03 22:00:00,3,26,22,0,4
2017-04-03 23:00:00,3,26,23,0,4
2017-04-04 00:00:00,3,23,0,1,4
2017-04-04 01:00:00,3,17,1,1,4
2017-04-04 02:00:00,3,15,2,1,4
2017-04-04 03:00:00,3,9,3,1,4
2017-04-04 04:00:00,3,6,4,1,4
2017-04-04 05:00:00,3,7,5,1,4
2017-04-04 06:00:00,3,10,6,1,4
2017-04-04 07:00:00,3,14,7,1,4
2017-04-04 08:00:00,3,13,8,1,4
2017-04-04 09:00:00,3,15,9,1,4
2017-04-04 10:00:00,3,16,10,1,4
2017-04-04 11:00:00,3,24,11,1,4
2017-04-04 12:00:00,3,27,12,1,4
2017-04-04 13:00:00,3,21,13,1,4
2017-04-04 14:00:00,3,27,14,1,4
2017-04-04 15:00:00,3,33,15,1,4
2017-04-04 16:00:00,3,24,16,1,4
2017-04-04 17:00:00,3,24,17,1,4
2017-04-04 18:00:00,3,23,18,1,4
2017-04-04 19:00:00,3,51,19,1,4
2017-04-04 20:00:00,3,37,20,1,4
2017-04-04 21:00:00,3,32,21,1,4
2017-04-04 22:00:00,3,28,22,1,4
2017-04-04 23:00:00,3,26,23,1,4
2017-04-05 00:00:00,3,20,0,2,4
2017-04-05 01:00:00,3,15,1,2,4
2017-04-05 02:00:00,3,13,2,2,4
2017-04-05 03:00:00,3,9,3,2,4
2017-04-05 04:00:00,3,8,4,2,4
2017-04-05 05:00:00,3,7,5,2,4
2017-04-05 06:00:00,3,8,6,2,4
2017-04-05 07:00:00,3,12,7,2,4
2017-04-05 08:00:00,3,17,8,2,4
2017-04-05 09:00:00,3,19,9,2,4
2017-04-05 10:00:00,3,24,10,2,4
2017-04-05 11:00:00,3,25,11,2,4
2017-04-05 12:00:00,3,23,12,2,4
2017-04-05 13:00:00,3,25,13,2,4
2017-04-05 14:00:00,3,33,14,2,4
2017-04-05 15:00:00,3,34,15,2,4
2017-04-05 16:00:00,3,30,16,2,4
2017-04-05 17:00:00,3,28,17,2,4
2017-04-05 18:00:00,3,28,18,2,4
2017-04-05 19:00:00,3,29,19,2,4
2017-04-05 20:00:00,3,27,20,2,4
2017-04-05 21:00:00,3,31,21,2,4
2017-04-05 22:00:00,3,36,22,2,4
2017-04-05 23:00:00,3,27,23,2,4
2017-04-06 00:00:00,3,15,0,3,4
2017-04-06 01:00:00,3,13,1,3,4
2017-04-06 02:00:00,3,12,2,3,4
2017-04-06 03:00:00,3,9,3,3,4
2017-04-06 04:00:00,3,10,4,3,4
2017-04-06 05:00:00,3,6,5,3,4
2017-04-06 06:00:00,3,10,6,3,4
2017-04-06 07:00:00,3,11,7,3,4
2017-04-06 08:00:00,3,13,8,3,4
2017-04-06 09:00:00,3,18,9,3,4
2017-04-06 10:00:00,3,20,10,3,4
2017-04-06 11:00:00,3,27,11,3,4
2017-04-06 12:00:00,3,21,12,3,4
2017-04-06 13:00:00,3,22,13,3,4
2017-04-06 14:00:00,3,22,14,3,4
2017-04-06 15:00:00,3,26,15,3,4
2017-04-06 16:00:00,3,25,16,3,4
2017-04-06 17:00:00,3,35,17,3,4
2017-04-06 18:00:00,3,26,18,3,4
2017-04-06 19:00:00,3,19,19,3,4
2017-04-06 20:00:00,3,24,20,3,4
2017-04-06 21:00:00,3,20,21,3,4
2017-04-06 22:00:00,3,19,22,3,4
2017-04-06 23:00:00,3,17,23,3,4
2017-04-07 00:00:00,3,23,0,4,4
2017-04-07 01:00:00,3,15,1,4,4
2017-04-07 02:00:00,3,11,2,4,4
2017-04-07 03:00:00,3,9,3,4,4
2017-04-07 04:00:00,3,6,4,4,4
2017-04-07 05:00:00,3,7,5,4,4
2017-04-07 06:00:00,3,9,6,4,4
2017-04-07 07:00:00,3,8,7,4,4
2017-04-07 08:00:00,3,10,8,4,4
2017-04-07 09:00:00,3,14,9,4,4
2017-04-07 10:00:00,3,22,10,4,4
2017-04-07 11:00:00,3,22,11,4,4
2017-04-07 12:00:00,3,22,12,4,4
2017-04-07 13:00:00,3,21,13,4,4
2017-04-07 14:00:00,3,25,14,4,4
2017-04-07 15:00:00,3,24,15,4,4
2017-04-07 16:00:00,3,20,16,4,4
2017-04-07 17:00:00,3,15,17,4,4
2017-04-07 18:00:00,3,19,18,4,4
2017-04-07 19:00:00,3,20,19,4,4
2017-04-07 20:00:00,3,14,20,4,4
2017-04-07 21:00:00,3,21,21,4,4
2017-04-07 22:00:00,3,18,22,4,4
2017-04-07 23:00:00,3,18,23,4,4
2017-04-08 00:00:00,3,14,0,5,4
2017-04-08 01:00:00,3,12,1,5,4
2017-04-08 02:00:00,3,12,2,5,4
2017-04-08 03:00:00,3,10,3,5,4
2017-04-08 04:00:00,3,8,4,5,4
2017-04-08 05:00:00,3,6,5,5,4
2017-04-08 06:00:00,3,8,6,5,4
2017-04-08 07:00:00,3,9,7,5,4
2017-04-08 08:00:00,3,8,8,5,4
2017-04-08 09:00:00,3,12,9,5,4
2017-04-08 10:00:00,3,17,10,5,4
2017-04-08 11:00:00,3,18,11,5,4
2017-04-08 12:00:00,3,34,12,5,4
2017-04-08 13:00:00,3,20,13,5,4
2017-04-08 14:00:00,3,26,14,5,4
2017-04-08 15:00:00,3,20,15,5,4
2017-04-08 16:00:00,3,19,16,5,4
2017-04-08 17:00:00,3,20,17,5,4
2017-04-08 18:00:00,3,31,18,5,4
2017-04-08 19:00:00,3,41,19,5,4
2017-04-08 20:00:00,3,64,20,5,4
2017-04-08 21:00:00,3,61,21,5,4
2017-04-08 22:00:00,3,46,22,5,4
2017-04-08 23:00:00,3,25,23,5,4
2017-04-09 00:00:00,3,20,0,6,4
2017-04-09 01:00:00,3,14,1,6,4
2017-04-09 02:00:00,3,8,2,6,4
2017-04-09 03:00:00,3,7,3,6,4
2017-04-09 04:00:00,3,7,4,6,4
2017-04-09 05:00:00,3,6,5,6,4
2017-04-09 06:00:00,3,10,6,6,4
2017-04-09 07:00:00,3,7,7,6,4
2017-04-09 08:00:00,3,9,8,6,4
2017-04-09 09:00:00,3,15,9,6,4
2017-04-09 10:00:00,3,19,10,6,4
2017-04-09 11:00:00,3,17,11,6,4
2017-04-09 12:00:00,3,20,12,6,4
2017-04-09 13:00:00,3,18,13,6,4
2017-04-09 14:00:00,3,17,14,6,4
2017-04-09 15:00:00,3,20,15,6,4
2017-04-09 16:00:00,3,12,16,6,4
2017-04-09 17:00:00,3,19,17,6,4
2017-04-09 18:00:00,3,18,18,6,4
2017-04-09 19:00:00,3,38,19,6,4
2017-04-09 20:00:00,3,64,20,6,4
2017-04-09 21:00:00,3,54,21,6,4
2017-04-09 22:00:00,3,30,22,6,4
2017-04-09 23:00:00,3,22,23,6,4
2017-04-10 00:00:00,3,17,0,0,4
2017-04-10 01:00:00,3,13,1,0,4
2017-04-10 02:00:00,3,11,2,0,4
2017-04-10 03:00:00,3,8,3,0,4
2017-04-10 04:00:00,3,8,4,0,4
2017-04-10 05:00:00,3,4,5,0,4
2017-04-10 06:00:00,3,8,6,0,4
2017-04-10 07:00:00,3,8,7,0,4
2017-04-10 08:00:00,3,16,8,0,4
2017-04-10 09:00:00,3,19,9,0,4
2017-04-10 10:00:00,3,22,10,0,4
2017-04-10 11:00:00,3,34,11,0,4
2017-04-10 12:00:00,3,30,12,0,4
2017-04-10 13:00:00,3,32,13,0,4
2017-04-10 14:00:00,3,31,14,0,4
2017-04-10 15:00:00,3,28,15,0,4
2017-04-10 16:00:00,3,25,16,0,4
2017-04-10 17:00:00,3,26,17,0,4
2017-04-10 18:00:00,3,24,18,0,4
2017-04-10 19:00:00,3,23,19,0,4
2017-04-10 20:00:00,3,41,20,0,4
2017-04-10 21:00:00,3,29,21,0,4
2017-04-10 22:00:00,3,31,22,0,4
2017-04-10 23:00:00,3,32,23,0,4
2017-04-11 00:00:00,3,20,0,1,4
2017-04-11 01:00:00,3,11,1,1,4
2017-04-11 02:00:00,3,12,2,1,4
2017-04-11 03:00:00,3,12,3,1,4
2017-04-11 04:00:00,3,6,4,1,4
2017-04-11 05:00:00,3,11,5,1,4
2017-04-11 06:00:00,3,6,6,1,4
2017-04-11 07:00:00,3,13,7,1,4
2017-04-11 08:00:00,3,10,8,1,4
2017-04-11 09:00:00,3,17,9,1,4
2017-04-11 10:00:00,3,20,10,1,4
2017-04-11 11:00:00,3,28,11,1,4
2017-04-11 12:00:00,3,27,12,1,4
2017-04-11 13:00:00,3,25,13,1,4
2017-04-11 14:00:00,3,28,14,1,4
2017-04-11 15:00:00,3,30,15,1,4
2017-04-11 16:00:00,3,22,16,1,4
2017-04-11 17:00:00,3,26,17,1,4
2017-04-11 18:00:00,3,24,18,1,4
2017-04-11 19:00:00,3,17,19,1,4
2017-04-11 20:00:00,3,26,20,1,4
2017-04-11 21:00:00,3,23,21,1,4
2017-04-11 22:00:00,3,23,22,1,4
2017-04-11 23:00:00,3,18,23,1,4
2017-04-12 00:00:00,3,17,0,2,4
2017-04-12 01:00:00,3,14,1,2,4
2017-04-12 02:00:00,3,12,2,2,4
2017-04-12 03:00:00,3,7,3,2,4
2017-04-12 04:00:00,3,7,4,2,4
2017-04-12 05:00:00,3,8,5,2,4
2017-04-12 06:00:00,3,5,6,2,4
2017-04-12 07:00:00,3,8,7,2,4
2017-04-12 08:00:00,3,13,8,2,4
2017-04-12 09:00:00,3,12,9,2,4
2017-04-12 10:00:00,3,21,10,2,4
2017-04-12 11:00:00,3,25,11,2,4
2017-04-12 12:00:00,3,29,12,2,4
2017-04-12 13:00:00,3,21,13,2,4
2017-04-12 14:00:00,3,30,14,2,4
2017-04-12 15:00:00,3,26,15,2,4
2017-04-12 16:00:00,3,24,16,2,4
2017-04-12 17:00:00,3,22,17,2,4
2017-04-12 18:00:00,3,22,18,2,4
2017-04-12 19:00:00,3,24,19,2,4
2017-04-12 20:00:00,3,21,20,2,4
2017-04-12 21:00:00,3,32,21,2,4
2017-04-12 22:00:00,3,26,22,2,4
2017-04-12 23:00:00,3,17,23,2,4
2017-04-13 00:00:00,3,14,0,3,4
2017-04-13 01:00:00,3,13,1,3,4
2017-04-13 02:00:00,3,9,2,3,4
2017-04-13 03:00:00,3,8,3,3,4
2017-04-13 04:00:00,3,6,4,3,4
2017-04-13 05:00:00,3,7,5,3,4
2017-04-13 06:00:00,3,6,6,3,4
2017-04-13 07:00:00,3,13,7,3,4
2017-04-13 08:00:00,3,8,8,3,4
2017-04-13 09:00:00,3,10,9,3,4
2017-04-13 10:00:00,3,15,10,3,4
2017-04-13 11:00:00,3,21,11,3,4
2017-04-13 12:00:00,3,26,12,3,4
2017-04-13 13:00:00,3,17,13,3,4
2017-04-13 14:00:00,3,26,14,3,4
2017-04-13 15:00:00,3,23,15,3,4
2017-04-13 16:00:00,3,20,16,3,4
2017-04-13 17:00:00,3,22,17,3,4
2017-04-13 18:00:00,3,19,18,3,4
2017-04-13 19:00:00,3,19,19,3,4
2017-04-13 20:00:00,3,24,20,3,4
2017-04-13 21:00:00,3,32,21,3,4
2017-04-13 22:00:00,3,24,22,3,4
2017-04-13 23:00:00,3,20,23,3,4
2017-04-14 00:00:00,3,16,0,4,4
2017-04-14 01:00:00,3,13,1,4,4
2017-04-14 02:00:00,3,10,2,4,4
2017-04-14 03:00:00,3,8,3,4,4
2017-04-14 04:00:00,3,4,4,4,4
2017-04-14 05:00:00,3,6,5,4,4
2017-04-14 06:00:00,3,8,6,4,4
2017-04-14 07:00:00,3,8,7,4,4
2017-04-14 08:00:00,3,9,8,4,4
2017-04-14 09:00:00,3,14,9,4,4
2017-04-14 10:00:00,3,18,10,4,4
2017-04-14 11:00:00,3,20,11,4,4
2017-04-14 12:00:00,3,18,12,4,4
2017-04-14 13:00:00,3,19,13,4,4
2017-04-14 14:00:00,3,21,14,4,4
2017-04-14 15:00:00,3,16,15,4,4
2017-04-14 16:00:00,3,23,16,4,4
2017-04-14 17:00:00,3,24,17,4,4
2017-04-14 18:00:00,3,18,18,4,4
2017-04-14 19:00:00,3,16,19,4,4
2017-04-14 20:00:00,3,19,20,4,4
2017-04-14 21:00:00,3,17,21,4,4
2017-04-14 22:00:00,3,18,22,4,4
2017-04-14 23:00:00,3,15,23,4,4
2017-04-15 00:00:00,3,18,0,5,4
2017-04-15 01:00:00,3,12,1,5,4
2017-04-15 02:00:00,3,10,2,5,4
2017-04-15 03:00:00,3,5,3,5,4
2017-04-15 04:00:00,3,5,4,5,4
2017-04-15 05:00:00,3,5,5,5,4
2017-04-15 06:00:00,3,9,6,5,4
2017-04-15 07:00:00,3,7,7,5,4
2017-04-15 08:00:00,3,11,8,5,4
2017-04-15 09:00:00,3,11,9,5,4
2017-04-15 10:00:00,3,12,10,5,4
2017-04-15 11:00:00,3,11,11,5,4
2017-04-15 12:00:00,3,15,12,5,4
2017-04-15 13:00:00,3,14,13,5,4
2017-04-15 14:00:00,3,22,14,5,4
2017-04-15 15:00:00,3,19,15,5,4
2017-04-15 16:00:00,3,21,16,5,4
2017-04-15 17:00:00,3,15,17,5,4
2017-04-15 18:00:00,3,21,18,5,4
2017-04-15 19:00:00,3,44,19,5,4
2017-04-15 20:00:00,3,65,20,5,4
2017-04-15 21:00:00,3,49,21,5,4
2017-04-15 22:00:00,3,26,22,5,4
2017-04-15 23:00:00,3,23,23,5,4
2017-04-16 00:00:00,3,21,0,6,4
2017-04-16 01:00:00,3,13,1,6,4
2017-04-16 02:00:00,3,9,2,6,4
2017-04-16 03:00:00,3,6,3,6,4
2017-04-16 04:00:00,3,9,4,6,4
2017-04-16 05:00:00,3,5,5,6,4
2017-04-16 06:00:00,3,5,6,6,4
2017-04-16 07:00:00,3,8,7,6,4
2017-04-16 08:00:00,3,12,8,6,4
2017-04-16 09:00:00,3,11,9,6,4
2017-04-16 10:00:00,3,12,10,6,4
2017-04-16 11:00:00,3,21,11,6,4
2017-04-16 12:00:00,3,17,12,6,4
2017-04-16 13:00:00,3,16,13,6,4
2017-04-16 14:00:00,3,18,14,6,4
2017-04-16 15:00:00,3,17,15,6,4
2017-04-16 16:00:00,3,15,16,6,4
2017-04-16 17:00:00,3,20,17,6,4
2017-04-16 18:00:00,3,23,18,6,4
2017-04-16 19:00:00,3,22,19,6,4
2017-04-16 20:00:00,3,54,20,6,4
2017-04-16 21:00:00,3,61,21,6,4
2017-04-16 22:00:00,3,43,22,6,4
2017-04-16 23:00:00,3,30,23,6,4
2017-04-17 00:00:00,3,20,0,0,4
2017-04-17 01:00:00,3,12,1,0,4
2017-04-17 02:00:00,3,7,2,0,4
2017-04-17 03:00:00,3,9,3,0,4
2017-04-17 04:00:00,3,9,4,0,4
2017-04-17 05:00:00,3,8,5,0,4
2017-04-17 06:00:00,3,10,6,0,4
2017-04-17 07:00:00,3,12,7,0,4
2017-04-17 08:00:00,3,15,8,0,4
2017-04-17 09:00:00,3,17,9,0,4
2017-04-17 10:00:00,3,30,10,0,4
2017-04-17 11:00:00,3,31,11,0,4
2017-04-17 12:00:00,3,30,12,0,4
2017-04-17 13:00:00,3,27,13,0,4
2017-04-17 14:00:00,3,33,14,0,4
2017-04-17 15:00:00,3,25,15,0,4
2017-04-17 16:00:00,3,28,16,0,4
2017-04-17 17:00:00,3,27,17,0,4
2017-04-17 18:00:00,3,28,18,0,4
2017-04-17 19:00:00,3,41,19,0,4
2017-04-17 20:00:00,3,48,20,0,4
2017-04-17 21:00:00,3,41,21,0,4
2017-04-17 22:00:00,3,30,22,0,4
2017-04-17 23:00:00,3,28,23,0,4
2017-04-18 00:00:00,3,21,0,1,4
2017-04-18 01:00:00,3,14,1,1,4
2017-04-18 02:00:00,3,13,2,1,4
2017-04-18 03:00:00,3,7,3,1,4
2017-04-18 04:00:00,3,9,4,1,4
2017-04-18 05:00:00,3,12,5,1,4
2017-04-18 06:00:00,3,9,6,1,4
2017-04-18 07:00:00,3,10,7,1,4
2017-04-18 08:00:00,3,16,8,1,4
2017-04-18 09:00:00,3,18,9,1,4
2017-04-18 10:00:00,3,24,10,1,4
2017-04-18 11:00:00,3,32,11,1,4
2017-04-18 12:00:00,3,25,12,1,4
2017-04-18 13:00:00,3,25,13,1,4
2017-04-18 14:00:00,3,24,14,1,4
2017-04-18 15:00:00,3,25,15,1,4
2017-04-18 16:00:00,3,23,16,1,4
2017-04-18 17:00:00,3,30,17,1,4
2017-04-18 18:00:00,3,29,18,1,4
2017-04-18 19:00:00,3,32,19,1,4
2017-04-18 20:00:00,3,36,20,1,4
2017-04-18 21:00:00,3,36,21,1,4
2017-04-18 22:00:00,3,24,22,1,4
2017-04-18 23:00:00,3,19,23,1,4
2017-04-19 00:00:00,3,18,0,2,4
2017-04-19 01:00:00,3,15,1,2,4
2017-04-19 02:00:00,3,12,2,2,4
2017-04-19 03:00:00,3,7,3,2,4
2017-04-19 04:00:00,3,6,4,2,4
2017-04-19 05:00:00,3,10,5,2,4
2017-04-19 06:00:00,3,9,6,2,4
2017-04-19 07:00:00,3,10,7,2,4
2017-04-19 08:00:00,3,14,8,2,4
2017-04-19 09:00:00,3,19,9,2,4
2017-04-19 10:00:00,3,21,10,2,4
2017-04-19 11:00:00,3,28,11,2,4
2017-04-19 12:00:00,3,28,12,2,4
2017-04-19 13:00:00,3,31,13,2,4
2017-04-19 14:00:00,3,36,14,2,4
2017-04-19 15:00:00,3,34,15,2,4
2017-04-19 16:00:00,3,33,16,2,4
2017-04-19 17:00:00,3,44,17,2,4
2017-04-19 18:00:00,3,67,18,2,4
2017-04-19 19:00:00,3,52,19,2,4
2017-04-19 20:00:00,3,54,20,2,4
2017-04-19 21:00:00,3,69,21,2,4
2017-04-19 22:00:00,3,52,22,2,4
2017-04-19 23:00:00,3,52,23,2,4
2017-04-20 00:00:00,3,77,0,3,4
2017-04-20 01:00:00,3,31,1,3,4
2017-04-20 02:00:00,3,17,2,3,4
2017-04-20 03:00:00,3,15,3,3,4
2017-04-20 04:00:00,3,12,4,3,4
2017-04-20 05:00:00,3,15,5,3,4
2017-04-20 06:00:00,3,17,6,3,4
2017-04-20 07:00:00,3,24,7,3,4
2017-04-20 08:00:00,3,31,8,3,4
2017-04-20 09:00:00,3,33,9,3,4
2017-04-20 10:00:00,3,49,10,3,4
2017-04-20 11:00:00,3,53,11,3,4
2017-04-20 12:00:00,3,54,12,3,4
2017-04-20 13:00:00,3,36,13,3,4
2017-04-20 14:00:00,3,41,14,3,4
2017-04-20 15:00:00,3,43,15,3,4
2017-04-20 16:00:00,3,33,16,3,4
2017-04-20 17:00:00,3,39,17,3,4
2017-04-20 18:00:00,3,35,18,3,4
2017-04-20 19:00:00,3,39,19,3,4
2017-04-20 20:00:00,3,39,20,3,4
2017-04-20 21:00:00,3,45,21,3,4
2017-04-20 22:00:00,3,32,22,3,4
2017-04-20 23:00:00,3,28,23,3,4
2017-04-21 00:00:00,3,31,0,4,4
2017-04-21 01:00:00,3,16,1,4,4
2017-04-21 02:00:00,3,14,2,4,4
2017-04-21 03:00:00,3,11,3,4,4
2017-04-21 04:00:00,3,8,4,4,4
2017-04-21 05:00:00,3,12,5,4,4
2017-04-21 06:00:00,3,12,6,4,4
2017-04-21 07:00:00,3,12,7,4,4
2017-04-21 08:00:00,3,15,8,4,4
2017-04-21 09:00:00,3,22,9,4,4
2017-04-21 10:00:00,3,26,10,4,4
2017-04-21 11:00:00,3,35,11,4,4
2017-04-21 12:00:00,3,50,12,4,4
2017-04-21 13:00:00,3,32,13,4,4
2017-04-21 14:00:00,3,35,14,4,4
2017-04-21 15:00:00,3,35,15,4,4
2017-04-21 16:00:00,3,41,16,4,4
2017-04-21 17:00:00,3,32,17,4,4
2017-04-21 18:00:00,3,32,18,4,4
2017-04-21 19:00:00,3,39,19,4,4
2017-04-21 20:00:00,3,34,20,4,4
2017-04-21 21:00:00,3,32,21,4,4
2017-04-21 22:00:00,3,31,22,4,4
2017-04-21 23:00:00,3,28,23,4,4
2017-04-22 00:00:00,3,26,0,5,4
2017-04-22 01:00:00,3,17,1,5,4
2017-04-22 02:00:00,3,15,2,5,4
2017-04-22 03:00:00,3,12,3,5,4
2017-04-22 04:00:00,3,9,4,5,4
2017-04-22 05:00:00,3,10,5,5,4
2017-04-22 06:00:00,3,9,6,5,4
2017-04-22 07:00:00,3,12,7,5,4
2017-04-22 08:00:00,3,18,8,5,4
2017-04-22 09:00:00,3,18,9,5,4
2017-04-22 10:00:00,3,22,10,5,4
2017-04-22 11:00:00,3,22,11,5,4
2017-04-22 12:00:00,3,25,12,5,4
2017-04-22 13:00:00,3,27,13,5,4
2017-04-22 14:00:00,3,20,14,5,4
2017-04-22 15:00:00,3,20,15,5,4
2017-04-22 16:00:00,3,27,16,5,4
2017-04-22 17:00:00,3,29,17,5,4
2017-04-22 18:00:00,3,23,18,5,4
2017-04-22 19:00:00,3,26,19,5,4
2017-04-22 20:00:00,3,28,20,5,4
2017-04-22 21:00:00,3,24,21,5,4
2017-04-22 22:00:00,3,27,22,5,4
2017-04-22 23:00:00,3,24,23,5,4
2017-04-23 00:00:00,3,25,0,6,4
2017-04-23 01:00:00,3,16,1,6,4
2017-04-23 02:00:00,3,12,2,6,4
2017-04-23 03:00:00,3,9,3,6,4
2017-04-23 04:00:00,3,10,4,6,4
2017-04-23 05:00:00,3,7,5,6,4
2017-04-23 06:00:00,3,9,6,6,4
2017-04-23 07:00:00,3,10,7,6,4
2017-04-23 08:00:00,3,12,8,6,4
2017-04-23 09:00:00,3,17,9,6,4
2017-04-23 10:00:00,3,18,10,6,4
2017-04-23 11:00:00,3,22,11,6,4
2017-04-23 12:00:00,3,26,12,6,4
2017-04-23 13:00:00,3,23,13,6,4
2017-04-23 14:00:00,3,22,14,6,4
2017-04-23 15:00:00,3,23,15,6,4
2017-04-23 16:00:00,3,25,16,6,4
2017-04-23 17:00:00,3,24,17,6,4
2017-04-23 18:00:00,3,23,18,6,4
2017-04-23 19:00:00,3,22,19,6,4
2017-04-23 20:00:00,3,28,20,6,4
2017-04-23 21:00:00,3,35,21,6,4
2017-04-23 22:00:00,3,31,22,6,4
2017-04-23 23:00:00,3,28,23,6,4
2017-04-24 00:00:00,3,32,0,0,4
2017-04-24 01:00:00,3,11,1,0,4
2017-04-24 02:00:00,3,8,2,0,4
2017-04-24 03:00:00,3,8,3,0,4
2017-04-24 04:00:00,3,9,4,0,4
2017-04-24 05:00:00,3,6,5,0,4
2017-04-24 06:00:00,3,13,6,0,4
2017-04-24 07:00:00,3,15,7,0,4
2017-04-24 08:00:00,3,15,8,0,4
2017-04-24 09:00:00,3,22,9,0,4
2017-04-24 10:00:00,3,26,10,0,4
2017-04-24 11:00:00,3,27,11,0,4
2017-04-24 12:00:00,3,30,12,0,4
2017-04-24 13:00:00,3,19,13,0,4
2017-04-24 14:00:00,3,24,14,0,4
2017-04-24 15:00:00,3,23,15,0,4
2017-04-24 16:00:00,3,24,16,0,4
2017-04-24 17:00:00,3,28,17,0,4
2017-04-24 18:00:00,3,31,18,0,4
2017-04-24 19:00:00,3,29,19,0,4
2017-04-24 20:00:00,3,38,20,0,4
2017-04-24 21:00:00,3,40,21,0,4
2017-04-24 22:00:00,3,34,22,0,4
2017-04-24 23:00:00,3,20,23,0,4
2017-04-25 00:00:00,3,24,0,1,4
2017-04-25 01:00:00,3,18,1,1,4
2017-04-25 02:00:00,3,12,2,1,4
2017-04-25 03:00:00,3,10,3,1,4
2017-04-25 04:00:00,3,11,4,1,4
2017-04-25 05:00:00,3,9,5,1,4
2017-04-25 06:00:00,3,11,6,1,4
2017-04-25 07:00:00,3,9,7,1,4
2017-04-25 08:00:00,3,16,8,1,4
2017-04-25 09:00:00,3,18,9,1,4
2017-04-25 10:00:00,3,25,10,1,4
2017-04-25 11:00:00,3,25,11,1,4
2017-04-25 12:00:00,3,33,12,1,4
2017-04-25 13:00:00,3,33,13,1,4
2017-04-25 14:00:00,3,27,14,1,4
2017-04-25 15:00:00,3,29,15,1,4
2017-04-25 16:00:00,3,27,16,1,4
2017-04-25 17:00:00,3,22,17,1,4
2017-04-25 18:00:00,3,29,18,1,4
2017-04-25 19:00:00,3,30,19,1,4
2017-04-25 20:00:00,3,54,20,1,4
2017-04-25 21:00:00,3,32,21,1,4
2017-04-25 22:00:00,3,26,22,1,4
2017-04-25 23:00:00,3,21,23,1,4
2017-04-26 00:00:00,3,19,0,2,4
2017-04-26 01:00:00,3,13,1,2,4
2017-04-26 02:00:00,3,7,2,2,4
2017-04-26 03:00:00,3,9,3,2,4
2017-04-26 04:00:00,3,11,4,2,4
